feature,r
RM.Foot,-0.00956974965917628
BD.Cognition.Language.Phonology,-0.009588080287819238
RT.Grasp,-0.009789392934103677
SM.None,-0.010030266617839964
RM.Leg,-0.010062353792130661
RT.Point,-0.010157972603467107
RT.Micturate,-0.010271498791610491
PC.Phonological Discrimination,-0.010532231712524147
ST.Not Defined.,-0.010612623322698758
RT.Not Defined.,-0.010612623322698758
BD.Not Defined.,-0.010612623322698758
SM.Not Defined.,-0.010612623322698758
RM.Not Defined.,-0.010612623322698758
Instruct.Not Defined.,-0.010612623322698758
PC.Self-Reflection,-0.01079129543204419
PC.Passive Viewing,-0.010938373762147721
PC.Pointing,-0.01099134791452895
PC.Word Stem Completion (Overt),-0.01113093152572831
PC.Tower of London,-0.011306399051463287
Instruct.Recall,-0.0113653996121864
PC.Emotion Induction,-0.011567374026707464
PC.Writing,-0.011750214984626795
Instruct.Update,-0.01186205852170933
BD.Cognition.Soma,-0.012073904461204491
PC.Rest,-0.012234758730070894
PC.Object Manipulation/Discrimination,-0.01223520038753432
PC.Stroop-Emotional,-0.012242743493186924
BD.Interoception.Hunger,-0.012279575650310385
ST.TMS,-0.012294883681150223
BD.Cognition.Language,-0.012686943358917839
Contrast.External Variable,-0.013005943363841728
ST.Reversed Speech,-0.013063823958865977
PC.Transcranial Magnetic Stimulation,-0.013151040172508918
Instruct.Imagine,-0.01328575445624328
ST.False Font,-0.013579788004879193
ST.Fixation Point,-0.013601524324953648
ST.Tools,-0.0138645304580337
ST.Tactile Stimulation,-0.013931005555252651
BD.Interoception,-0.013951039092117742
PC.Mental Rotation,-0.014790804495245606
PC.Autobiographical Recall,-0.014945742706841094
RT.Write,-0.015038404652462872
PC.Tactile Monitor/Discrimination,-0.015124692798760712
PC.Gambling,-0.015195336134852874
PC.Classical Conditioning,-0.015331286264120824
PC.Flashing Checkerboard,-0.016250243643778688
Contrast.Session,-0.016334078397228738
ST.Asian Characters,-0.016420089168282383
BD.Emotion.Sadness,-0.016897710242972097
BD.Action.Motor Learning,-0.01695320469453231
BD.Action.Rest,-0.01702963471967336
PC.Sequence Recall/Learning,-0.017141462678041137
PC.Affective Pictures,-0.017202950915749946
RT.Drink,-0.017301973787435494
PC.Hunger/Satiety,-0.017676521885839267
PC.Lexical Decision,-0.017900146559153417
Instruct.Generate,-0.01824081745462635
ST.Electricity,-0.01834273523136297
ST.Pictures,-0.01855198555216129
PC.Imagined Movement,-0.01944733302368025
RT.Flexion/Extension,-0.020099379701240625
Contrast.Group,-0.020530504083697543
BD.Action.Execution.Speech,-0.020604741709856926
BD.Emotion.Disgust,-0.02082751758068044
ST.Words,-0.021016533174456477
Instruct.Passive/Rest,-0.02185311650186473
RT.Swallow,-0.022285851976627035
Contrast.Experience Dependent Change,-0.023015798659321237
Instruct.Name,-0.027163086557144583
PC.Word Generation (Overt),-0.028224118043095305
BD.Action.Execution,-0.028366042944201985
BD.Emotion,-0.02865040550538239
ST.Clicks,-0.030008046489329667
RT.Speech,-0.03033927518208768
SM.Tactile,-0.030865470346811242
BD.Cognition,-0.031199794613854557
PC.Semantic Monitor/Discrimination,-0.031230381054737633
PC.Naming (Overt),-0.03124193924324989
PC.Flexion/Extension,-0.03362806998051364
BD.Perception.Somesthesis,-0.03473018169703027
PC.Taste,-0.03483773573835203
BD.Perception.Gustation,-0.03742703165067149
RM.Oral/Facial,-0.04302326706958833
BD.Cognition.Language.Semantics,-0.043711989859295725
Instruct.Move,-0.0437862017106631
RT.Finger Tapping,-0.045224888924064684
SM.Gustatory,-0.045320075230868256
ST.Food,-0.04609563605015978
PC.Vibrotactile Monitor/Discrimination,-0.04801521184070899
ST.Vibration,-0.04820416576486349
PC.Reward,-0.05718246045417051
