feature,r
ST.Blurred disk,-0.007957886294408563
RT.Whistle,-0.007957886294408571
ST.Air Puff,-0.007957886294408571
PC.Whistling,-0.007957886294408571
BD.Interoception.Thirst,-0.008649980362003526
Instruct.Update,-0.008689605942271571
PC.Gambling,-0.008784692700923908
RT.Blink,-0.008897769765821148
ST.Film Clip,-0.008897769765821186
BD.Interoception.Sleep,-0.009168147852263036
PC.Hand-Eye Coordination,-0.009309546187144194
PC.Recitation/Repetition (Overt),-0.00943776141120085
PC.Sequence Recall/Learning,-0.009437761411200866
Contrast.Stimulus Modality,-0.009616175706114909
RT.Micturate,-0.00974765654802317
BD.Emotion.Happiness.Humor,-0.009747656548023172
PC.Meditation,-0.010529361805099348
ST.Abstract/Geometrical,-0.010652235684149245
BD.Cognition.Memory,-0.010988631783532429
Instruct.Repeat,-0.01113823597940208
PC.Writing,-0.011257098381456878
Instruct.Imagine,-0.011473046758336766
Instruct.Answer,-0.011792480174416966
BD.Cognition.Language.Syntax,-0.011816627693640697
Instruct.Experience,-0.011940737902292378
PC.Flashing Checkerboard,-0.012017092166945955
RM.Torso,-0.012391602686976063
PC.Micturition,-0.012436645265280306
RM.Leg,-0.012587467366375296
ST.Reversed Speech,-0.01258746736637531
SM.Interoceptive,-0.01274832037626201
BD.Interoception.Respiration Regulation,-0.013014057527660416
PC.Hypercapnia,-0.013014057527660416
PC.Video Games,-0.01302547415597037
ST.Tools,-0.013202712022465486
Instruct.Choose,-0.01321346114761259
PC.Syntactic Discrimination,-0.013261037190470174
PC.Visual Pursuit/Tracking,-0.013378818284785028
PC.Rest,-0.013512419155397304
BD.Emotion.Anxiety,-0.01377135538276553
BD.Cognition.Soma,-0.01398511590484286
BD.Cognition.Language.Semantics,-0.014055889344581518
RT.Write,-0.014354742156655071
BD.Interoception.Bladder,-0.014553121931223907
ST.Stories,-0.014753773637485566
PC.Affective Words,-0.014905821048449576
PC.Chewing/Swallowing,-0.014920000355541285
PC.Drawing,-0.015022880481712441
RM.Arm,-0.01516382321934677
PC.Tower of London,-0.015421487854394567
RT.Draw,-0.015465495246756132
PC.Classical Conditioning,-0.015526244067689422
BD.Emotion.Fear,-0.015598561745958995
PC.Imagined Objects/Scenes,-0.015659689533065686
PC.Passive Viewing,-0.015855424066587256
PC.Transcranial Magnetic Stimulation,-0.015890816422748148
Instruct.Attend,-0.015991309366128442
RM.Pelvis,-0.016018550772643168
ST.Inhalation,-0.016027952570902854
BD.Action.Rest,-0.01613082588940089
PC.Finger Tapping/Button Press,-0.016302232076129367
ST.TMS,-0.016334136702650725
ST.Tactile Stimulation,-0.016341714520842376
PC.Hunger/Satiety,-0.016372887813513867
PC.Object Manipulation/Discrimination,-0.016419580190241888
PC.Self-Reflection,-0.016896716500002764
PC.Theory of Mind,-0.016930088881093392
ST.Electricity,-0.017457641888662567
BD.Action.Imagination,-0.01749168334557728
PC.Emotion Induction,-0.01756441203098038
SM.Olfactory,-0.018001555221541468
SM.Auditory,-0.01846515446522183
BD.Cognition.Social Cognition,-0.018643766217894906
PC.Passive Listening,-0.019262051651929332
BD.Cognition,-0.01978051445718037
BD.Interoception.Hunger,-0.019877171054662468
PC.Olfactory Monitor/Discrimination,-0.019994326185622757
ST.Odor,-0.020189382034750947
RT.None,-0.02022154159769625
BD.Perception.Olfaction,-0.02056512237274284
BD.Emotion.Happiness,-0.020672313294195485
PC.Autobiographical Recall,-0.020782743982968657
PC.Word Generation (Overt),-0.021184725085568634
RM.None,-0.021671169716027557
PC.Taste,-0.022296144649164476
RT.Swallow,-0.022378516332179316
BD.Perception.Vision.Motion,-0.023089209084663807
SM.Gustatory,-0.02328773861976339
Contrast.Session,-0.023300891089003007
PC.Imagined Movement,-0.023476587105611416
Contrast.Experience Dependent Change,-0.02350653302466107
BD.Perception.Gustation,-0.02351324384183398
PC.Paired Associate Recall,-0.023827821307576148
ST.Food,-0.02425055051614766
ST.Words,-0.02497826742120783
ST.Pictures,-0.025399067768456664
RT.Flexion/Extension,-0.02570993144163903
Contrast.External Variable,-0.026696081598255546
Instruct.Name,-0.028076405368395497
PC.Saccades,-0.028201898855304847
PC.Naming (Covert),-0.029012837081263135
ST.None,-0.029525297034010817
RT.Saccades,-0.02989934973590114
RT.Speech,-0.03007572548162293
SM.None,-0.0302669934019147
RM.Ocular,-0.031019924011988855
ST.Clicks,-0.03159129178396282
Contrast.Group,-0.03190871524676975
BD.Action.Execution.Speech,-0.03363961138029041
PC.Flexion/Extension,-0.03482930125650177
PC.Naming (Overt),-0.03659173975119609
RT.Finger Tapping,-0.03762782442196708
BD.Perception.Somesthesis,-0.0385534710830265
RM.Oral/Facial,-0.03879987588428364
SM.Tactile,-0.03916876186147996
Instruct.Passive/Rest,-0.04267846145455292
PC.Vibrotactile Monitor/Discrimination,-0.04556645564580001
ST.Vibration,-0.04574577299698927
Instruct.Move,-0.04989422634607698
BD.Emotion,-0.05009425126013353
BD.Action.Execution,-0.05345511619972477
PC.Reward,-0.05425757311599114
