study_id,Space,contrast_id,X,Y,Z,id
Kokal_2009,MNI,2,6,-88,-6,Kokal_2009-2
Kokal_2009,MNI,2,-22,16,4,Kokal_2009-2
Kokal_2009,MNI,2,-12,-70,48,Kokal_2009-2
Kokal_2009,MNI,2,-30,-50,40,Kokal_2009-2
Kokal_2009,MNI,2,-6,-16,16,Kokal_2009-2
Kokal_2009,MNI,2,-22,-30,-2,Kokal_2009-2
Kokal_2009,MNI,2,-40,16,18,Kokal_2009-2
Kokal_2009,MNI,2,34,-50,46,Kokal_2009-2
Kokal_2009,MNI,2,16,10,56,Kokal_2009-2
Krach_2009_Study1,MNI,1,4,52,38,Krach_2009_Study1-1
Krach_2009_Study1,MNI,1,4,35,2,Krach_2009_Study1-1
Krach_2009_Study1,MNI,1,4,55,12,Krach_2009_Study1-1
Krach_2009_Study1,MNI,1,12,-27,1,Krach_2009_Study1-1
Krach_2009_Study1,MNI,1,4,-23,1,Krach_2009_Study1-1
Krach_2009_Study1,MNI,1,-8,-20,-6,Krach_2009_Study1-1
Krach_2009_Study1,MNI,1,4,3,-14,Krach_2009_Study1-1
Krach_2009_Study1,MNI,1,-28,-75,-20,Krach_2009_Study1-1
Krach_2009_Study1,MNI,1,-24,-87,-23,Krach_2009_Study1-1
Krach_2009_Study1,MNI,1,-36,-79,-23,Krach_2009_Study1-1
Krach_2009_Study1,MNI,1,-8,-52,-31,Krach_2009_Study1-1
Krach_2009_Study1,MNI,1,59,-16,-16,Krach_2009_Study1-1
Krach_2009_Study1,MNI,1,44,-71,-17,Krach_2009_Study1-1
Krach_2009_Study1,MNI,1,4,30,50,Krach_2009_Study1-1
Krach_2009_Study1,MNI,1,0,32,21,Krach_2009_Study1-1
Krach_2009_Study2,MNI,1,12,59,23,Krach_2009_Study2-1
Krach_2009_Study2,MNI,1,16,56,34,Krach_2009_Study2-1
Krach_2009_Study2,MNI,1,-4,51,20,Krach_2009_Study2-1
Krach_2009_Study2,MNI,1,59,-53,21,Krach_2009_Study2-1
Krach_2009_Study2,MNI,1,51,-61,25,Krach_2009_Study2-1
Krach_2009_Study2,MNI,1,-32,-79,-30,Krach_2009_Study2-1
Krach_2009_Study2,MNI,1,-8,-45,35,Krach_2009_Study2-1
Krach_2009_Study2,MNI,1,0,-49,36,Krach_2009_Study2-1
Krach_2009_Study2,MNI,1,-8,-44,43,Krach_2009_Study2-1
Krach_2008,MNI,1,36,-58,43,Krach_2008-1
Krach_2008,MNI,1,53,-52,39,Krach_2008-1
Krach_2008,MNI,1,53,-41,35,Krach_2008-1
Krach_2008,MNI,1,38,50,20,Krach_2008-1
Krach_2008,MNI,1,34,57,10,Krach_2008-1
Krach_2008,MNI,1,24,59,19,Krach_2008-1
Krach_2008,MNI,1,2,38,29,Krach_2008-1
Krach_2008,MNI,1,4,31,41,Krach_2008-1
Krach_2008,MNI,1,8,55,41,Krach_2008-1
Krach_2008,MNI,1,-36,46,-14,Krach_2008-1
Krach_2008,MNI,1,6,-71,51,Krach_2008-1
Krach_2008,MNI,1,10,-68,42,Krach_2008-1
Krach_2008,MNI,1,-34,58,3,Krach_2008-1
Krach_2008,MNI,1,-34,49,5,Krach_2008-1
Krach_2008,MNI,1,4,30,57,Krach_2008-1
Krach_2008,MNI,1,-34,21,-11,Krach_2008-1
Krach_2008,MNI,1,53,19,-13,Krach_2008-1
Krach_2008,MNI,1,20,22,58,Krach_2008-1
Krach_2008,MNI,1,28,18,54,Krach_2008-1
Krach_2008,MNI,1,-46,42,18,Krach_2008-1
Krach_2008,MNI,2,55,-53,21,Krach_2008-2
Krach_2008,MNI,2,51,-66,35,Krach_2008-2
Krach_2008,MNI,2,8,45,29,Krach_2008-2
Kuhlen_2017,MNI,1,24,59,-5,Kuhlen_2017-1
Kuhlen_2017,MNI,1,24,38,-2,Kuhlen_2017-1
Kuhlen_2017,MNI,1,15,53,-11,Kuhlen_2017-1
Kuhlen_2017,MNI,1,-48,50,-5,Kuhlen_2017-1
Kuhlen_2017,MNI,1,-54,47,-11,Kuhlen_2017-1
Kuhlen_2017,MNI,1,-57,41,-20,Kuhlen_2017-1
Langavant_2011,MNI,1,58,-52,18,Langavant_2011-1
Langavant_2011,MNI,1,56,-60,4,Langavant_2011-1
Langavant_2011,MNI,1,46,-58,10,Langavant_2011-1
Langavant_2011,MNI,1,2,28,62,Langavant_2011-1
Langavant_2011,MNI,1,4,18,60,Langavant_2011-1
Langavant_2011,MNI,1,-2,-52,44,Langavant_2011-1
LeBouc_2013,MNI,1,6,44,20,LeBouc_2013-1
LeBouc_2013,MNI,1,-40,-90,0,LeBouc_2013-1
LeBouc_2013,MNI,1,28,-86,30,LeBouc_2013-1
LeBouc_2013,MNI,1,-34,-4,40,LeBouc_2013-1
LeBouc_2013,MNI,1,32,20,-22,LeBouc_2013-1
LeBouc_2013,MNI,1,-4,-100,8,LeBouc_2013-1
LeBouc_2013,MNI,2,-48,-64,32,LeBouc_2013-2
Lee_2018,MNI,1,15,38,13,Lee_2018-1
Lee_2018,MNI,1,-6,31,50,Lee_2018-1
Lee_2018,MNI,1,-13,-12,6,Lee_2018-1
Lee_2018,MNI,1,11,-10,0,Lee_2018-1
Lee_2018,MNI,1,-5,13,-4,Lee_2018-1
Lee_2018,MNI,1,11,13,-6,Lee_2018-1
Lee_2018,MNI,1,25,32,40,Lee_2018-1
Lee_2018,MNI,1,-43,15,33,Lee_2018-1
Lee_2018,MNI,1,30,46,18,Lee_2018-1
Lee_2018,MNI,1,-38,7,-30,Lee_2018-1
Lee_2018,MNI,1,30,5,-33,Lee_2018-1
Lee_2018,MNI,1,-4,-47,24,Lee_2018-1
Lee_2018,MNI,1,64,26,20,Lee_2018-1
Lee_2018,MNI,1,52,25,-10,Lee_2018-1
Lee_2018,MNI,1,-57,24,19,Lee_2018-1
Lee_2018,MNI,1,-54,-49,24,Lee_2018-1
Lee_2018,MNI,1,19,-83,16,Lee_2018-1
Lee_2018,MNI,1,-20,-63,32,Lee_2018-1
Lee_2018,MNI,1,-59,-59,36,Lee_2018-1
Lee_2018,MNI,2,-34,33,21,Lee_2018-2
Lee_2018,MNI,2,27,25,36,Lee_2018-2
Lee_2018,MNI,2,30,45,19,Lee_2018-2
Lee_2018,MNI,2,21,29,54,Lee_2018-2
Lee_2018,MNI,2,54,-9,49,Lee_2018-2
Lee_2018,MNI,2,-63,-47,25,Lee_2018-2
Lee_2018,MNI,2,54,-48,7,Lee_2018-2
Lee_2018,MNI,2,11,-11,11,Lee_2018-2
Lee_2018,MNI,2,19,14,-3,Lee_2018-2
Lee_2018,MNI,2,-13,11,9,Lee_2018-2
Lee_2018,MNI,2,19,-77,13,Lee_2018-2
Lee_2018,MNI,2,-15,-50,1,Lee_2018-2
Lee_2018,MNI,2,28,-51,2,Lee_2018-2
Lemmers-Jansen_2020,MNI,1,-3,26,40,Lemmers-Jansen_2020-1
Lemmers-Jansen_2020,MNI,1,-33,56,8,Lemmers-Jansen_2020-1
Lemmers-Jansen_2020,MNI,1,2,43,23,Lemmers-Jansen_2020-1
Lemmers-Jansen_2020,MNI,1,2,-80,0,Lemmers-Jansen_2020-1
Lemmers-Jansen_2020,MNI,2,5,33,43,Lemmers-Jansen_2020-2
Lemmers-Jansen_2020,MNI,2,55,18,30,Lemmers-Jansen_2020-2
Lemmers-Jansen_2020,MNI,2,-41,6,33,Lemmers-Jansen_2020-2
Lemmers-Jansen_2020,MNI,2,-46,48,-3,Lemmers-Jansen_2020-2
Lemmers-Jansen_2020,MNI,2,5,6,28,Lemmers-Jansen_2020-2
Lemmers-Jansen_2020,MNI,2,35,23,-3,Lemmers-Jansen_2020-2
Lemmers-Jansen_2020,MNI,2,-51,-35,-5,Lemmers-Jansen_2020-2
Lemmers-Jansen_2020,MNI,2,-31,-60,45,Lemmers-Jansen_2020-2
Lemmers-Jansen_2020,MNI,2,7,-70,43,Lemmers-Jansen_2020-2
Lemmers-Jansen_2020,MNI,2,20,-30,-3,Lemmers-Jansen_2020-2
Lemmers-Jansen_2020,MNI,2,-23,-32,0,Lemmers-Jansen_2020-2
Lemmers-Jansen_2020,MNI,2,40,-77,-15,Lemmers-Jansen_2020-2
Lemmers-Jansen_2020,MNI,3,-1,31,38,Lemmers-Jansen_2020-3
Lemmers-Jansen_2020,MNI,3,-43,48,3,Lemmers-Jansen_2020-3
Lemmers-Jansen_2020,MNI,3,42,31,33,Lemmers-Jansen_2020-3
Lemmers-Jansen_2020,MNI,3,-41,26,30,Lemmers-Jansen_2020-3
Lemmers-Jansen_2020,MNI,3,35,23,-13,Lemmers-Jansen_2020-3
Lemmers-Jansen_2020,MNI,3,-38,21,-8,Lemmers-Jansen_2020-3
Lemmers-Jansen_2020,MNI,3,52,-37,53,Lemmers-Jansen_2020-3
Lemmers-Jansen_2020,MNI,3,-33,-62,45,Lemmers-Jansen_2020-3
Lemmers-Jansen_2020,MNI,3,-8,-82,-10,Lemmers-Jansen_2020-3
Lemmers-Jansen_2020,MNI,3,-6,-70,38,Lemmers-Jansen_2020-3
Lemmers-Jansen_2020,MNI,3,-11,13,0,Lemmers-Jansen_2020-3
Lemmers-Jansen_2020,MNI,4,5,23,43,Lemmers-Jansen_2020-4
Lemmers-Jansen_2020,MNI,4,45,38,20,Lemmers-Jansen_2020-4
Lemmers-Jansen_2020,MNI,4,-43,8,31,Lemmers-Jansen_2020-4
Lemmers-Jansen_2020,MNI,4,-31,-2,50,Lemmers-Jansen_2020-4
Lemmers-Jansen_2020,MNI,4,35,3,50,Lemmers-Jansen_2020-4
Lemmers-Jansen_2020,MNI,4,40,21,-8,Lemmers-Jansen_2020-4
Lemmers-Jansen_2020,MNI,4,-51,-35,0,Lemmers-Jansen_2020-4
Lemmers-Jansen_2020,MNI,4,-31,-57,48,Lemmers-Jansen_2020-4
Lemmers-Jansen_2020,MNI,4,22,-30,3,Lemmers-Jansen_2020-4
Lemmers-Jansen_2020,MNI,4,-21,-27,-5,Lemmers-Jansen_2020-4
Lopez-Sola_2019,MNI,1,46,40,20,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,-48,34,16,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,-44,2,30,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,34,34,-16,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,-32,38,-20,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,-8,36,-28,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,8,44,44,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,-8,40,34,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,2,34,30,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,-34,14,4,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,62,-18,32,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,-6,-26,-6,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,-24,-4,-24,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,-48,14,-20,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,28,10,-28,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,30,10,-44,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,-10,2,14,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,-8,8,12,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,1,-42,-74,-50,Lopez-Sola_2019-1
Lopez-Sola_2019,MNI,2,-34,-88,-24,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,24,-46,-28,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,26,0,-26,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,14,-12,-26,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,4,-6,-8,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,8,18,-2,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,-10,-32,-38,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,-16,46,2,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,-10,62,-22,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,22,18,66,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,30,58,4,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,12,56,32,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,-32,-32,36,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,34,50,2,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,-14,34,34,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,6,58,38,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,20,58,2,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,34,14,-34,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,-54,0,-32,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,44,-44,-26,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,58,-42,-24,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,56,-46,0,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,52,-54,54,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,-46,-34,64,Lopez-Sola_2019-2
Lopez-Sola_2019,MNI,2,26,-34,72,Lopez-Sola_2019-2
Lopez-Sola_2018,MNI,1,10,58,2,Lopez-Sola_2018-1
Lopez-Sola_2018,MNI,1,8,-26,8,Lopez-Sola_2018-1
Lopez-Sola_2018,MNI,1,4,-42,-44,Lopez-Sola_2018-1
Lopez-Sola_2018,MNI,1,-36,16,6,Lopez-Sola_2018-1
Lopez-Sola_2018,MNI,1,20,30,-18,Lopez-Sola_2018-1
Ma_2018,MNI,1,-18,57,6,Ma_2018-1
Ma_2018,MNI,1,-6,-60,33,Ma_2018-1
Ma_2018,MNI,2,-45,-75,6,Ma_2018-2
Matsunaga_2017,MNI,1,-2,58,20,Matsunaga_2017-1
Matsunaga_2017,MNI,1,-4,52,-14,Matsunaga_2017-1
Matsunaga_2017,MNI,1,18,36,54,Matsunaga_2017-1
Matsunaga_2017,MNI,1,0,-60,32,Matsunaga_2017-1
Matsunaga_2017,MNI,1,4,-48,10,Matsunaga_2017-1
Matsunaga_2017,MNI,1,-56,-10,-20,Matsunaga_2017-1
Matsunaga_2017,MNI,1,-64,-8,-16,Matsunaga_2017-1
Matsunaga_2017,MNI,1,-52,8,-30,Matsunaga_2017-1
Matsunaga_2017,MNI,1,-48,-64,32,Matsunaga_2017-1
Matsunaga_2017,MNI,1,-42,-52,28,Matsunaga_2017-1
Matsunaga_2017,MNI,1,34,20,-18,Matsunaga_2017-1
Matsunaga_2017,MNI,1,52,12,-30,Matsunaga_2017-1
Matsunaga_2017,MNI,1,62,-4,-24,Matsunaga_2017-1
Matsunaga_2017,MNI,1,52,-60,28,Matsunaga_2017-1
Matsunaga_2017,MNI,1,58,-58,22,Matsunaga_2017-1
Matsunaga_2017,MNI,1,-12,12,8,Matsunaga_2017-1
Matsunaga_2017,MNI,1,8,-4,8,Matsunaga_2017-1
Matsunaga_2017,MNI,1,20,8,4,Matsunaga_2017-1
Matsunaga_2017,MNI,1,12,-82,4,Matsunaga_2017-1
Matsunaga_2017,MNI,1,16,-70,2,Matsunaga_2017-1
Matsunaga_2017,MNI,1,0,-52,-42,Matsunaga_2017-1
Matsunaga_2017,MNI,1,-28,-72,-32,Matsunaga_2017-1
Matsunaga_2017,MNI,1,-30,-82,-32,Matsunaga_2017-1
Matsunaga_2017,MNI,1,-24,-78,-38,Matsunaga_2017-1
Miyata_2021,MNI,1,46,-24,-2,Miyata_2021-1
Miyata_2021,MNI,1,56,-42,10,Miyata_2021-1
Miyata_2021,MNI,1,60,-44,42,Miyata_2021-1
Miyata_2021,MNI,1,60,-38,38,Miyata_2021-1
Miyata_2021,MNI,1,52,-48,26,Miyata_2021-1
Miyata_2021,MNI,1,66,-44,22,Miyata_2021-1
Miyata_2021,MNI,1,56,-56,12,Miyata_2021-1
Miyata_2021,MNI,1,-52,-26,2,Miyata_2021-1
Miyata_2021,MNI,1,-48,-30,0,Miyata_2021-1
Miyata_2021,MNI,1,10,12,72,Miyata_2021-1
Miyata_2021,MNI,1,-54,-48,40,Miyata_2021-1
Miyata_2021,MNI,1,-60,-50,30,Miyata_2021-1
Miyata_2021,MNI,1,-58,-48,22,Miyata_2021-1
Miyata_2021,MNI,1,-56,-50,28,Miyata_2021-1
Miyata_2021,MNI,1,-58,-54,28,Miyata_2021-1
Miyata_2021,MNI,1,-42,-58,20,Miyata_2021-1
Miyata_2021,MNI,1,-38,-54,22,Miyata_2021-1
Miyata_2021,MNI,1,-52,-60,20,Miyata_2021-1
Miyata_2021,MNI,1,-6,48,28,Miyata_2021-1
Miyata_2021,MNI,1,10,50,24,Miyata_2021-1
Miyata_2021,MNI,1,30,-88,-20,Miyata_2021-1
Miyata_2021,MNI,1,22,-80,-28,Miyata_2021-1
Miyata_2021,MNI,1,50,20,-4,Miyata_2021-1
Miyata_2021,MNI,1,52,22,0,Miyata_2021-1
Miyata_2021,MNI,1,50,22,20,Miyata_2021-1
Miyata_2021,MNI,1,-26,-76,-20,Miyata_2021-1
Miyata_2021,MNI,1,-24,-90,-24,Miyata_2021-1
Miyata_2021,MNI,1,-20,-78,-34,Miyata_2021-1
Miyata_2021,MNI,1,4,34,24,Miyata_2021-1
Miyata_2021,MNI,1,2,26,32,Miyata_2021-1
Miyata_2021,MNI,2,-6,-78,48,Miyata_2021-2
Miyata_2021,MNI,2,-2,-66,60,Miyata_2021-2
Miyata_2021,MNI,2,0,-74,52,Miyata_2021-2
Miyata_2021,MNI,2,14,-68,46,Miyata_2021-2
Miyata_2021,MNI,2,-26,-4,14,Miyata_2021-2
Miyata_2021,MNI,2,-16,2,16,Miyata_2021-2
Miyata_2021,MNI,2,-6,-4,68,Miyata_2021-2
Miyata_2021,MNI,2,-10,46,38,Miyata_2021-2
Miyata_2021,MNI,2,6,-6,64,Miyata_2021-2
Miyata_2021,MNI,2,24,-4,10,Miyata_2021-2
Miyata_2021,MNI,2,-54,-4,40,Miyata_2021-2
Miyata_2021,MNI,2,-56,-2,34,Miyata_2021-2
Miyata_2021,MNI,2,-58,-12,36,Miyata_2021-2
Miyata_2021,MNI,2,-58,-12,24,Miyata_2021-2
Miyata_2021,MNI,2,-4,-18,34,Miyata_2021-2
Miyata_2021,MNI,2,6,-20,34,Miyata_2021-2
Miyata_2021,MNI,2,40,-78,0,Miyata_2021-2
Miyata_2021,MNI,2,30,-96,10,Miyata_2021-2
Miyata_2021,MNI,2,48,-60,-10,Miyata_2021-2
Miyata_2021,MNI,2,42,-72,-6,Miyata_2021-2
Miyata_2021,MNI,2,40,-92,4,Miyata_2021-2
Miyata_2021,MNI,2,22,-102,16,Miyata_2021-2
Molenberghs_2014,MNI,1,-27,8,1,Molenberghs_2014-1
Molenberghs_2014,MNI,1,27,5,-5,Molenberghs_2014-1
Molenberghs_2014,MNI,1,0,23,-5,Molenberghs_2014-1
Molenberghs_2014,MNI,2,-3,53,28,Molenberghs_2014-2
Molenberghs_2014,MNI,2,-48,23,-8,Molenberghs_2014-2
Molenberghs_2014,MNI,2,45,29,-8,Molenberghs_2014-2
Molenberghs_2014,MNI,2,57,-25,-5,Molenberghs_2014-2
Muller-Pinzler_2015,MNI,1,0,60,18,Muller-Pinzler_2015-1
Muller-Pinzler_2015,MNI,1,-4,50,30,Muller-Pinzler_2015-1
Muller-Pinzler_2015,MNI,1,2,60,32,Muller-Pinzler_2015-1
Muller-Pinzler_2015,MNI,1,-4,-52,38,Muller-Pinzler_2015-1
Muller-Pinzler_2015,MNI,1,4,-50,36,Muller-Pinzler_2015-1
Muller-Pinzler_2015,MNI,1,4,-58,38,Muller-Pinzler_2015-1
Muller-Pinzler_2015,MNI,1,32,-68,-12,Muller-Pinzler_2015-1
Muller-Pinzler_2015,MNI,1,38,-48,-22,Muller-Pinzler_2015-1
Muller-Pinzler_2015,MNI,1,26,-74,-18,Muller-Pinzler_2015-1
Muller-Pinzler_2015,MNI,1,46,22,26,Muller-Pinzler_2015-1
Muller-Pinzler_2015,MNI,1,30,-62,54,Muller-Pinzler_2015-1
Nagy_2010,MNI,1,-54,-42,63,Nagy_2010-1
Nagy_2010,MNI,1,-56,-54,53,Nagy_2010-1
Nagy_2010,MNI,1,-61,-66,16,Nagy_2010-1
Nagy_2010,MNI,1,-41,-61,67,Nagy_2010-1
Nagy_2010,MNI,1,-54,-68,37,Nagy_2010-1
Nagy_2010,MNI,1,-2,-50,61,Nagy_2010-1
Nagy_2010,MNI,1,28,-59,59,Nagy_2010-1
Nagy_2010,MNI,1,43,25,57,Nagy_2010-1
Nagy_2010,MNI,1,58,21,39,Nagy_2010-1
Nagy_2010,MNI,1,38,35,56,Nagy_2010-1
Nagy_2010,MNI,1,36,37,49,Nagy_2010-1
Nagy_2010,MNI,1,58,41,26,Nagy_2010-1
Nagy_2010,MNI,1,-21,58,-19,Nagy_2010-1
Nagy_2010,MNI,1,27,29,-15,Nagy_2010-1
Nagy_2010,MNI,1,27,33,-13,Nagy_2010-1
Nagy_2010,MNI,1,-40,-47,-13,Nagy_2010-1
Nagy_2010,MNI,1,-36,-40,-11,Nagy_2010-1
Nagy_2010,MNI,1,-66,-62,7,Nagy_2010-1
Nagy_2010,MNI,1,-68,-58,2,Nagy_2010-1
Nagy_2010,MNI,1,-57,-78,0,Nagy_2010-1
Nagy_2010,MNI,2,-54,-42,61,Nagy_2010-2
Nagy_2010,MNI,2,-56,-51,53,Nagy_2010-2
Nagy_2010,MNI,2,-52,-44,45,Nagy_2010-2
Nagy_2010,MNI,2,-57,-57,40,Nagy_2010-2
Nagy_2010,MNI,2,-64,-67,-1,Nagy_2010-2
Nagy_2010,MNI,2,-61,-71,1,Nagy_2010-2
Nagy_2010,MNI,2,-68,-59,0,Nagy_2010-2
Newman-Norlund_2008,MNI,1,6,-62,44,Newman-Norlund_2008-1
Newman-Norlund_2008,MNI,1,-60,-54,20,Newman-Norlund_2008-1
Newman-Norlund_2008,MNI,1,-36,-60,38,Newman-Norlund_2008-1
Newman-Norlund_2008,MNI,1,-42,4,28,Newman-Norlund_2008-1
Newman-Norlund_2008,MNI,1,-48,16,26,Newman-Norlund_2008-1
Newman-Norlund_2008,MNI,1,-52,-46,42,Newman-Norlund_2008-1
Newman-Norlund_2008,MNI,1,58,-56,20,Newman-Norlund_2008-1
Newman-Norlund_2008,MNI,1,36,-62,48,Newman-Norlund_2008-1
Newman-Norlund_2008,MNI,1,44,10,38,Newman-Norlund_2008-1
Newman-Norlund_2008,MNI,1,48,20,24,Newman-Norlund_2008-1
Newman-Norlund_2008,MNI,1,12,-90,10,Newman-Norlund_2008-1
Newman-Norlund_2008,MNI,2,-24,6,62,Newman-Norlund_2008-2
Newman-Norlund_2008,MNI,2,-6,-62,54,Newman-Norlund_2008-2
Newman-Norlund_2008,MNI,2,-34,32,42,Newman-Norlund_2008-2
Newman-Norlund_2008,MNI,2,62,-52,24,Newman-Norlund_2008-2
Newman-Norlund_2008,MNI,2,42,4,50,Newman-Norlund_2008-2
Newman-Norlund_2008,MNI,2,10,20,52,Newman-Norlund_2008-2
Newman-Norlund_2008,MNI,2,46,16,20,Newman-Norlund_2008-2
Newman-Norlund_2008,MNI,2,8,-62,-54,Newman-Norlund_2008-2
Newman-Norlund_2008,MNI,2,42,28,40,Newman-Norlund_2008-2
Noordzij_2009_Study1,MNI,1,50,-42,14,Noordzij_2009_Study1-1
Noordzij_2009_Study1,MNI,1,4,54,18,Noordzij_2009_Study1-1
Noordzij_2009_Study1,MNI,1,-52,-24,44,Noordzij_2009_Study1-1
Noordzij_2009_Study1,MNI,1,-38,-34,64,Noordzij_2009_Study1-1
Noordzij_2009_Study2,MNI,1,50,-38,6,Noordzij_2009_Study2-1
Noordzij_2009_Study2,MNI,1,0,-38,20,Noordzij_2009_Study2-1
Ozdem_2017,MNI,1,56,-22,10,Ozdem_2017-1
Ozdem_2017,MNI,1,-44,-32,10,Ozdem_2017-1
Ozdem_2017,MNI,1,8,-80,26,Ozdem_2017-1
Ozdem_2017,MNI,1,26,-50,64,Ozdem_2017-1
Ozdem_2017,MNI,1,58,-12,50,Ozdem_2017-1
Pfeiffer_2014,MNI,1,8,4,-10,Pfeiffer_2014-1
Pfeiffer_2014,MNI,1,-6,10,-8,Pfeiffer_2014-1
Pfeiffer_2014,MNI,1,4,48,-16,Pfeiffer_2014-1
Pfeiffer_2014,MNI,1,-8,42,-12,Pfeiffer_2014-1
Pfeiffer_2014,MNI,2,10,4,-10,Pfeiffer_2014-2
Pfeiffer_2014,MNI,2,6,22,-10,Pfeiffer_2014-2
Pfeiffer_2014,MNI,2,24,20,0,Pfeiffer_2014-2
Pfeiffer_2014,MNI,2,-8,32,6,Pfeiffer_2014-2
Pfeiffer_2014,MNI,2,10,28,16,Pfeiffer_2014-2
Pfeiffer_2014,MNI,2,-10,2,-2,Pfeiffer_2014-2
Pfeiffer_2014,MNI,2,-8,16,2,Pfeiffer_2014-2
Pfeiffer_2014,MNI,2,-8,28,-12,Pfeiffer_2014-2
Pfeiffer_2014,MNI,2,-6,-6,-16,Pfeiffer_2014-2
Pfeiffer_2014,MNI,2,6,-24,-18,Pfeiffer_2014-2
Pfeiffer_2014,MNI,2,-6,-20,-18,Pfeiffer_2014-2
Pfeiffer_2014,MNI,3,-12,6,-6,Pfeiffer_2014-3
Pfeiffer_2014,MNI,3,-10,18,2,Pfeiffer_2014-3
Pfeiffer_2014,MNI,3,-18,18,-8,Pfeiffer_2014-3
Pfeiffer_2014,MNI,3,-22,14,16,Pfeiffer_2014-3
Polosan_2011,MNI,1,-6,56,-6,Polosan_2011-1
Polosan_2011,MNI,1,-5,59,21,Polosan_2011-1
Polosan_2011,MNI,1,56,37,-5,Polosan_2011-1
Polosan_2011,MNI,1,-6,57,-1,Polosan_2011-1
Polosan_2011,MNI,1,-47,13,15,Polosan_2011-1
Polosan_2011,MNI,1,69,-25,17,Polosan_2011-1
Polosan_2011,MNI,1,36,-17,-27,Polosan_2011-1
Polosan_2011,MNI,1,34,-88,-4,Polosan_2011-1
Polosan_2011,MNI,1,-31,-73,-8,Polosan_2011-1
Polosan_2011,MNI,1,-28,-44,-8,Polosan_2011-1
Radke_2011,MNI,1,-34,-68,52,Radke_2011-1
Radke_2011,MNI,1,42,-66,48,Radke_2011-1
Radke_2011,MNI,1,10,38,24,Radke_2011-1
Radke_2011,MNI,1,-42,14,-16,Radke_2011-1
Redcay_2010_Study1,MNI,1,6,14,36,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,2,36,14,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,8,6,62,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,-40,14,4,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,38,16,0,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,54,-48,12,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,60,-46,24,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,38,-64,8,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,48,12,-30,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,38,-70,20,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,-48,-44,22,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,-46,16,-16,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,-48,-60,4,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,10,-74,-12,Redcay_2010_Study1-1
