Feature,dMPFC_likeFwrd,dMPFC_zRvrs,dMPFC_probRvrs,lAI_likeFwrd,lAI_zRvrs,lAI_probRvrs,lDLPFC_likeFwrd,lDLPFC_zRvrs,lDLPFC_probRvrs,lIPL_likeFwrd,lIPL_zRvrs,lIPL_probRvrs,lTPJ_likeFwrd,lTPJ_zRvrs,lTPJ_probRvrs,Precuneus_likeFwrd,Precuneus_zRvrs,Precuneus_probRvrs,rAI_likeFwrd,rAI_zRvrs,rAI_probRvrs,rIFG_likeFwrd,rIFG_zRvrs,rIFG_probRvrs,rTPJ_likeFwrd,rTPJ_zRvrs,rTPJ_probRvrs
Passive Listening,0.507192329543641,-2.429399057740236,0.0010173611574588,0.4737885336462776,-0.0,0.0008792143441313,0.7121185232986476,-0.0,0.0013724527927006,0.0,-0.0,0.0,1.9199273912463533,0.9819015557517856,0.0039172734591795,1.0981266948063255,0.0,0.0022381746733933,0.788000005289487,-1.4856743671474495,0.001469505842635,0.5649017131936386,-0.0,0.0010824837120415,1.283368940653509,0.0748158304465698,0.002437962607211
Passive Viewing,1.0468969879041825,0.2122178288111256,0.0035428398023038,0.4513606740653887,-2.454873829139472,0.0014131199436023,0.4240054816977894,-2.0769916674743567,0.001378674342869,0.2841051958584172,-0.0,0.0009187110202738,0.182904325438262,-0.0,0.0006296049747891,1.176912411815359,0.4840319151558254,0.0040469772251989,0.5838764010264641,-2.201310959383968,0.0018370082577197,0.6278542709755727,-1.3116590014165754,0.0020297961329998,0.8150784987976922,-0.7680242233633919,0.0026122819044849
Phonological Discrimination,1.298756728378324,0.2641325565750955,0.0028129068415918,1.926879349147632,2.036468911377283,0.0038609111248203,3.217953391169109,4.652800890189358,0.0066965319549191,3.2342881799567693,3.591847276492709,0.0066935796728443,0.6940683784874548,-0.0,0.0015290666191255,0.7443396862750976,-0.0,0.0016380900276624,1.6617300298660151,1.4952028671274018,0.0033460361477581,1.701802274175971,1.0850394201000058,0.0035211347192503,1.030994775811462,0.5022718010795411,0.0021147403106373
Physical Size,0.0,-0.0,0.0,7.852348197343454,0.0,0.0003575873568516,0.0,-0.0,0.0,19.77037921767692,0.0,0.0009299124166707,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,9.453312392918331,0.0,0.0004406886977548
Pitch Monitor/Discrimination,0.4529364147350899,-0.0,0.0004236095099737,0.6346588875824345,-0.0,0.0005491317730416,0.3179705133746338,-0.0,0.0002857313996684,0.5326409614905033,-0.0,0.0004760090500549,0.0,-0.0,0.0,0.9806567234918612,-0.0,0.0009319326472027,0.9382736460235096,-0.2738529460249869,0.0008158317497358,2.690519728554594,2.8532997089241,0.0024038681718253,1.528110719615959,0.9715363651379372,0.0013534939718682
Pointing,0.5991674584860415,-0.0,0.0002506928838954,0.0,-0.0,0.0,0.0,-0.0,0.0,2.113814130191872,0.0,0.000845109083075,1.3608541949274469,0.0,0.0005791645808112,2.9188414741668134,0.0,0.0012409187570188,0.0,-0.0,0.0,0.6673419609740364,-0.0,0.000266740047575,0.0,-0.0,0.0
Reading (Covert),0.6068001649635706,-1.175449599867286,0.001067816429586,0.9447269593406844,-0.2466897677593779,0.0015380305458358,2.697911171159579,5.326896203561323,0.0045616421419468,1.1893009437385265,0.7000762659064522,0.0019998381855331,2.1438509822423897,2.493652825422144,0.0038374445492415,0.8758590127719242,-0.0,0.0015661168576572,1.117340260704571,1.027842692887628,0.0018280117275404,1.3516862649028254,1.3491771925775706,0.0022723373779366,0.909872955015494,-0.108968425831575,0.0015163683287218
Reading (Overt),0.4207403036561287,-0.9507902708178728,0.0005591814328403,0.7579869237814186,-0.7833607569843732,0.0009319831994664,1.2658636841602142,2.544645992148208,0.0016164721421721,0.8481929254271486,-0.0,0.0010771729949574,0.5460588441475434,-0.0,0.0007382010897524,0.585609835195613,-0.0,0.0007908352902404,0.4357891371699097,-0.8498399024536191,0.0005384652091524,0.9372259969263124,-1.2690956739431325,0.0011899506653815,1.3180959235551746,3.0804217900014947,0.0016590469776044
Reasoning/Problem Solving,1.140404361593598,0.0540276598320093,0.0020348937736085,1.2291889443355315,0.2008394499207062,0.0020291271515639,0.9237541157430662,-0.5200225456881051,0.0015837328203853,2.4758485944788777,2.255372762532543,0.0042214256115901,1.9924108378772007,1.2555155868775012,0.0036162494341356,1.9942729040808247,1.4942578447226698,0.0036158176001424,1.1811937873435927,0.0800101259901646,0.0019595062301038,2.1495047693252114,2.1528672274137954,0.0036640997597908,0.8878801695006168,-0.6743408389633855,0.0015004111049248
Recitation/Repetition (Covert),1.5617643590045998,0.0,0.0003843796387596,2.188359333685881,0.0,0.0004982774644654,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0784165221144528,0.0,0.000246759579179,1.1596434075942272,0.0,0.0002726561720631,3.512706244363096,0.0,0.000818765886539
Recitation/Repetition (Overt),0.7996083708572711,-0.4719674527446534,0.0006395957358377,0.9603591320491994,-0.9009663098329628,0.0007106727146063,0.7217244386309135,-0.0,0.0005546797310394,0.4029933413675151,-0.0,0.0003080195504859,0.0,-0.0,0.0,0.0,-0.0,0.0,0.8282083721994089,-0.5693490598165994,0.0006159003705138,0.2544541290044887,-0.0,0.0001944391586745,0.5780802542432074,-0.0,0.0004379145782545
Rest,0.2698799600546192,-0.0,0.0001295239604262,0.7563168235401627,-0.0,0.0003358079569301,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.2795328945424148,-0.0,0.000124725433187,0.6011749110191037,-0.0,0.0002756299008519,0.0,-0.0,0.0
Reward,1.4376585379261062,2.4848904459353576,0.0119242346988457,1.453471901284777,2.171325423907841,0.0111529344930264,0.383265317935805,-3.79083691559824,0.0030543369499471,1.348237895073669,0.923408089932238,0.0106854663741398,0.9093157543182826,-0.7177981039348865,0.0076716025185611,0.6501182729471834,-1.9247492870435847,0.0054790617250464,1.6587220317221727,4.10913523433462,0.0127906024896323,0.6486028457375163,-2.3471482142583784,0.0051392485309822,0.5525718418783209,-3.2745414487615085,0.004340467993302
Saccades,0.2998194363470671,-0.0,0.0004538159606,0.5251373696099084,-1.100447213324571,0.0007353610967514,0.3157189519109267,-0.0,0.0004591592016743,2.115477241230575,2.7704809447328644,0.0030597118225941,1.3619248905961543,0.0,0.0020968615183828,1.460568983139334,1.4084260027239086,0.0022463690591954,0.2329074235408476,-0.0,0.0003277524410547,0.3339335068288648,-0.0,0.0004828652853634,1.1379675815236072,0.9538170810738495,0.001631258969915
Self-Reflection,5.220143884892086,0.0,0.001156298200981,5.485887096774193,0.0,0.0011241958684583,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,21.19158878504673,6.431240632002836,0.0047696877284286,2.7034277198211623,0.0,0.0005567301738464,0.0,-0.0,0.0,0.0,-0.0,0.0
Semantic Monitor/Discrimination,1.13090724001995,0.0020142496550387,0.0076542835234959,1.2994032985632449,0.9535927561315712,0.0081363433789821,1.6195962473740253,2.2327307837377246,0.0105323911526836,0.7979497784912336,-1.1665513451013352,0.0051606606694395,1.8493659572090944,2.2089474412272216,0.0127320117124032,1.8364031117146384,2.5757971214788493,0.0126294556753463,1.1947841169152644,0.4244897648672981,0.0075181263880753,1.0076673484793142,0.5484616740513126,0.0065153949948142,0.8775510792096552,-1.3030034289290588,0.0056250061996779
Sequence Recall/Learning,0.8740149165071613,-0.0387165229671629,0.0006991125081109,0.612339079609352,-0.0,0.000453135354726,0.0,-0.0,0.0,0.5139089399090331,-0.0,0.0003927955735555,0.0,-0.0,0.0,0.4730843979536425,-0.0,0.0003845084653651,0.3017587516008331,-0.0,0.0002244040668451,0.6489747510389712,-0.0,0.0004959090468947,0.2457283037914551,-0.0,0.000186147175466
Sexual Arousal/Gratification,0.0,-0.0,0.0,2.761860400444939,0.0,0.0002829872358533,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2.1337737673219466,0.0,0.0002401291063277,1.3610360244616886,0.0,0.0001401424230716,1.463549955791335,0.0,0.0001548499018579,1.1083193839973218,0.0,0.0001162506392353
Stroop-Color Word,3.2355042758246237,7.158918310571612,0.0034639857898257,2.0149421789409616,2.7812373307187936,0.001995742267108,2.776142557651992,3.8427416519019073,0.0028557392109167,0.8455256520767487,-0.0,0.0008649940026767,1.0886833559419573,0.0,0.0011855839654252,1.1675365896667254,0.0,0.0012701168454193,0.9929570996072696,-0.1379416888019743,0.0009883419522288,2.1354942751169164,2.424076599266404,0.0021841302719082,1.010731513708249,0.1481187690128764,0.0010248090943071
Stroop-Counting,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,16.004592700024173,0.0,0.0007527862420668,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Stroop-Emotional,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,9.336012408347433,0.0,0.0012075945966488,6.010439360929556,0.0,0.0008275807613062,4.297183281412253,0.0,0.0005910585256062,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Stroop-Other,1.390768261303366,0.0,0.0005476708429626,3.4103264068754418,3.540430124314166,0.0012424203055576,2.1967816854678173,0.0,0.0008311787008411,0.0,-0.0,0.0,0.0,-0.0,0.0,1.129186847670373,0.0,0.0004518244336419,1.440512580634634,0.0,0.0005273810568147,0.7745063634662175,-0.0,0.0002913639678105,1.7595581461271348,0.0,0.0006562079878976
Syntactic Discrimination,0.7328278915329276,-0.0,0.0001893808912504,1.0268455334987594,0.0,0.0002454974738385,0.0,-0.0,0.0,0.0,-0.0,0.0,13.31543489190548,0.0,0.0035001457653006,2.379978432782172,0.0,0.0006249513921095,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Tactile Monitor/Discrimination,0.7451099232345968,-1.2519302459030293,0.001100313558103,0.5966029915300054,-0.0,0.0008150594502541,2.017602844083291,1.72874317012206,0.0028626908886512,0.0,-0.0,0.0,0.4835213787563441,-0.0,0.0007262872298309,0.0,-0.0,0.0,1.2127667368806667,0.151147522886765,0.0016650068141478,1.4226686721100128,0.5121483648940227,0.002006993141399,1.0773607419862232,0.1909517173393353,0.0015067121956756
Task Switching,1.271445912859798,0.988262405558823,0.0018775607902806,1.0180356099511054,0.0793650092981985,0.0013908068788892,1.721405667735506,1.72874317012206,0.0024424293091924,2.242778957963349,2.268587288781275,0.0031647162321398,0.8250746119865168,-0.0,0.0012393271128669,0.589889792681949,-0.0,0.0008851279419772,1.128790601793774,0.4762869874022577,0.0015497160225277,2.0230194813130944,2.372138839061292,0.0028539225636354,1.07239673475432,0.2164865784799104,0.0014997699246755
Taste,1.038743584571595,1.0797001474032732,0.0014444471923513,2.287210456235554,1.4107111921684532,0.0029424370863056,0.6250448409326914,-0.0,0.0008351166580816,0.523514714486772,-0.0,0.0006956237353678,0.674067965711726,-0.0,0.0009534405372397,0.0,-0.0,0.0,2.612892367833382,2.370919191030617,0.0033779829728715,0.6611051202172697,-0.0,0.000878233174781,0.250321356198772,-0.0,0.0003296584845743
Theory of Mind,2.2423449270173643,4.3232068802724655,0.0054084567463133,0.9874842722953772,-0.505132132538564,0.0022034787833436,0.269857960913778,-0.0,0.0006253869781155,0.0,-0.0,0.0,5.52944253244898,7.789119841977596,0.0135659090522413,4.9936332954138365,8.120088433013954,0.0122384563135364,0.530868119830383,-2.3543615792527826,0.0011904199846663,0.9989934129981204,-0.3660770578623497,0.0023018635190629,4.214893151650877,9.11119028161552,0.0096278774202829
Thirst Induction,1.4656557830658552,0.0,9.018137678591576e-05,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.759956865564343,0.0,0.0002975959010045,1.5180786426688069,0.0,8.684039036493486e-05,0.0,-0.0,0.0,0.0,-0.0,0.0
Tone Monitor/Discrimination,0.4775319593948901,-0.947486809261602,0.0005582656658175,1.2267244050987685,2.026287914360733,0.0013267626137155,1.340948330422015,1.9800594879033504,0.0015062365345931,1.684693968423597,2.313755153461397,0.001881965605167,0.3615301871235823,-0.0,0.0004299120837954,0.2584771898593836,-0.0,0.0003070433899253,1.0716595263618558,1.6999454541145098,0.0011647639660058,1.5955995758627337,2.672352603058845,0.0017820028388414,1.342575694900682,2.230482272951757,0.0014864499725856
Tower of London,3.149343004934895,0.0,0.0005813344949835,1.1032224740069316,0.0,0.0001883982975148,3.316353618832958,0.0,0.0005881791426406,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2.4464903745489037,0.0,0.0004198481682932,0.0,-0.0,0.0,0.0,-0.0,0.0
Transcranial Magnetic Stimulation,1.0468969879041825,0.0,0.0004509068839295,0.4889740635708378,-0.0,0.0001948392649512,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.3614472958735253,-0.0,0.0001447339839415,0.0,-0.0,0.0,1.1773356093744445,0.0,0.0004802376834507
Trauma Recall,1.944237263250624,0.0,0.0001196283569609,0.0,-0.0,0.0,8.189363017934447,0.0,0.0004841474575477,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2.013777791295356,0.0,0.0001151964361983,0.0,-0.0,0.0,0.0,-0.0,0.0
Vibrotactile Monitor/Discrimination,0.4987833816716261,-0.0,0.0007918019312564,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2.066494487402564,0.0,0.0030498708825548,0.0,-0.0,0.0,0.0,-0.0,0.0
Video Games,0.0,-0.0,0.0,1.854026657706093,0.0,0.0003588289796185,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.3704876635204504,0.0,0.000266551753759,0.0,-0.0,0.0,6.696096278317151,0.0,0.0013266566005327
Visual Motion,3.528430588862244,0.0,0.0001302619886907,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,3.654633769387868,0.0,0.000125436119416,0.0,-0.0,0.0,0.0,-0.0,0.0
Visual Object Identification,0.2432364916577376,-0.0,0.0004040893181088,0.6816506520247083,-0.9732486343075448,0.001047654873159,2.2198401031592523,3.0637267978525946,0.0035433413286656,0.858118587320445,-0.0,0.0013622227635698,0.0,-0.0,0.0,0.2633167627758997,-0.0,0.0004444943032025,0.5038729111836889,-1.795695662983951,0.0007782377111002,0.7224331696672122,-0.0,0.0011465482095013,1.3677132823796736,1.0469530465433825,0.0021518735347815
Visual Pursuit/Tracking,0.13014702991705,-0.0,0.0001281265462532,0.5470898334214702,-0.0,0.0004982774644654,1.0963901308163604,0.0,0.0010370808926706,2.2957407561510084,2.083810953100586,0.0021596326616671,0.0,-0.0,0.0,1.690695061539247,0.0,0.0016912553936869,0.5392082610572264,-0.0,0.000493519158358,0.5798217037971136,-0.0,0.0005453123441263,0.878176561090774,-0.0,0.000818765886539
Visuospatial Attention,0.9764779080003134,-0.3533155420893089,0.0039894715921385,0.8979142557500362,-0.1242520783384701,0.0033938728285945,1.22105973249471,1.2879960773665051,0.0047932769362062,1.0765421098670969,0.5108552431489328,0.0042027752079515,0.6930679596203204,-0.6594821332266904,0.0028802181757416,1.585635855280883,2.2804027245439427,0.0065825696796183,1.3590742492822916,2.746857777960772,0.0051622467543393,0.5437917837020976,-1.574675115659259,0.0021224213183689,0.8236069733740506,-0.4712755267755708,0.0031867354389855
Whistling,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,7.212527233115468,0.0,0.0003611261503881,5.156619937694704,0.0,0.0002579164475372,0.0,-0.0,0.0,0.0,-0.0,0.0,2.6784385113268607,0.0,0.0001248617976971
Wisconsin Card Sorting Test,1.6362760173540558,1.7649482683181723,0.0011477473316512,1.2737587724698352,0.7021061753802146,0.0008265795534095,1.9144980337728432,1.6607221311113576,0.001290289932186,5.772648893711009,6.31828408047568,0.0038691632565772,0.0,-0.0,0.0,1.771357993864593,0.0,0.001262510854834,1.5064902560835485,1.4074297201225252,0.0009824233474872,2.834929780779017,3.139815649870824,0.0018996694385053,1.2267657303787147,0.0,0.0008149376872603
Word Generation (Covert),0.6038088965447361,-1.437919245424573,0.001151717794375,1.3160977964561564,1.298267656502031,0.0023224291539187,2.1194302176696542,3.3167896819193228,0.0038842605000796,0.946750554085937,-0.0,0.0017255769140334,1.2190186872871214,0.0,0.002365121970852,0.6536560484401737,-0.0,0.0012668783250509,1.0423427300014694,0.3991947688048102,0.0018484160554789,1.1955760202239076,0.6859477218147001,0.0021785612170624,1.471254956926022,1.6689813869048038,0.0026577097432379
Word Generation (Overt),0.567069201781432,-1.7483869968927983,0.0008932250653081,2.1188876088069635,2.7837937104875863,0.0030877384464652,1.5923761423761424,1.0847044066082028,0.0024099784553489,2.0005740875030216,1.519216250350555,0.0030111449682672,3.005219680464778,2.824185764829454,0.0048150153385088,1.2277666518320722,0.0,0.0019650776955219,0.6852438317602252,-1.3347293930346331,0.0010034889553281,0.2105304995929995,-0.0,0.0003168005046829,0.3188617275389119,-0.0,0.0004756639912274
Word Stem Completion (Covert),1.6713618578821154,0.0,0.0001234060945491,2.3419284097340123,0.0,0.0001599732912231,3.5199893673577884,0.0,0.0002497181623141,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,3.4622846236306115,0.0,0.0002376684367882,3.723065677013045,0.0,0.0002626109446713,0.0,-0.0,0.0
Word Stem Completion (Overt),1.78070328783702,0.0,0.0003067852443932,1.2475693397648475,0.0,0.0001988453059128,1.8751345227980745,0.0,0.0003103973419418,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.8443946125882693,0.0,0.0002954196457274,1.983315360651809,0.0,0.0003264229499186,0.0,-0.0,0.0
Writing,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
n-back,1.5631495158640272,3.111947741949224,0.004866714982354,1.0655514626993778,0.4104207509072232,0.0030691461189294,2.6692602297923806,6.000704175815489,0.0079848905071661,1.7885398494040317,2.210597329450654,0.0053209134866088,0.3838151964407344,-0.0,0.0012154977744772,1.0976397206622872,0.3550581538411527,0.0034724360741601,1.0502007461478218,0.4040603579286911,0.003039837274433,1.4116280061402011,1.509622053203725,0.0041985725422458,0.8551998794480442,-0.4637735647744748,0.0025215992315434
